Ὀλυμπιόδωρος | Ὀλυμπιόδωρος | grc | transcription | docs/texts/xml/caes0001.xml|<p>Ὀλυμπιόδωρος
pure | pure | grc-transl | translation | docs/texts/xml/caes0065.xml|<p>pure
orphanage | orphanage | grc-transl | translation | docs/texts/xml/caes0065.xml|<p>orphanage.
ἐν | ἐν | grc | transcription | docs/texts/xml/caes0066.xml|<p><supplied reason="undefined"><gap reason="illegible" quantity="3" unit="characters">ἐν
τού | τού | grc | transcription | docs/texts/xml/caes0066.xml|<p>τού
τῳ | τις | grc | transcription | docs/texts/xml/caes0066.xml|<p>τῳ
νικῶ | νικάω | grc | transcription | docs/texts/xml/caes0066.xml|<p>νικῶ
in | in | grc-transl | translation | docs/texts/xml/caes0066.xml|<p>...in
this | this | grc-transl | translation | docs/texts/xml/caes0066.xml|<p>this
sign | sign | grc-transl | translation | docs/texts/xml/caes0066.xml|<p>(sign)
I | I | grc-transl | translation | docs/texts/xml/caes0066.xml|<p>I
conquer | conquer | grc-transl | translation | docs/texts/xml/caes0066.xml|<p>conquer....
εἰς | εἰς | grc | transcription | docs/texts/xml/caes0067.xml|<p><gap reason="illegible" quantity="2" unit="characters">εἰς
εἰρήνην | εἰρήνην | grc | transcription | docs/texts/xml/caes0067.xml|<p>εἰρήνην
Κύριε | Κύριε | grc | transcription | docs/texts/xml/caes0068.xml|<p><gap reason="illegible" quantity="2" unit="characters">Κύριε
Κ | Κ | grc | diplomatic | docs/texts/xml/caes0069.xml|<p><gap reason="illegible" quantity="3" unit="character">Κ
Ο | Ο | grc | diplomatic | docs/texts/xml/caes0069.xml|<p>Ο
Θ | Θ | grc | transcription | docs/texts/xml/caes0070.xml|<p><expan><abbr>Θ
εοῦ | εοῦ | grc | transcription | docs/texts/xml/caes0070.xml|<p><expan>εοῦ
ΙΩ | ΙΩ | grc | diplomatic | docs/texts/xml/caes0071.xml|<p>+ΙΩ+
Ω | Ω | grc | diplomatic | docs/texts/xml/caes0072.xml|<p><gap reason="illegible" quantity="1" unit="character">Ω
ΝΝΗ | ΝΝΗ | grc | diplomatic | docs/texts/xml/caes0072.xml|<p><lb>ΝΝΗ
ΣβΩ | ΣβΩ | grc | diplomatic | docs/texts/xml/caes0072.xml|<p>ΣβΩ
ΤΡΥΣ | ΤΡΥΣ | grc | diplomatic | docs/texts/xml/caes0072.xml|<p>ΤΡΥΣ
τὸ | τὸ | grc | transcription | docs/texts/xml/caes0073.xml|<p>τὸ
ἔργο | ἔργο | grc | transcription | docs/texts/xml/caes0073.xml|<p>ἔργο
ν | ν | grc | transcription | docs/texts/xml/caes0073.xml|<p><supplied reason="undefined">ν
Ο | Ο | grc | diplomatic | docs/texts/xml/caes0074.xml|<p>Ο
Σ | Σ | grc | diplomatic | docs/texts/xml/caes0074.xml|<p>Σ
ΟΝ | ΟΝ | grc | diplomatic | docs/texts/xml/caes0074.xml|<p>ΟΝ
ΦΥΣΙΣ | ΦΥΣΙΣ | grc | diplomatic | docs/texts/xml/caes0074.xml|<p>ΦΥΣΙΣ
Ε | Ε | grc | diplomatic | docs/texts/xml/caes0074.xml|<p>Ε
Σ | Σ | grc | diplomatic | docs/texts/xml/caes0074.xml|<p>Σ
Ο | Ο | grc | diplomatic | docs/texts/xml/caes0074.xml|<p><unclear><unclear><unclear><unclear><gap reason="illegible" quantity="3" unit="character"><unclear>Ο
Ν | Ν | grc | diplomatic | docs/texts/xml/caes0074.xml|<p>Ν
αρωι | αρωι | grc | transcription | docs/texts/xml/caes0075.xml|<p><gap reason="illegible" quantity="3" unit="character">αρωι
τ | τ | grc | transcription | docs/texts/xml/caes0075.xml|<p>τ
ΚΑΜ | ΚΑΜ | grc | diplomatic | docs/texts/xml/caes0076.xml|<p><gap reason="illegible" quantity="2" unit="character"><unclear>ΚΑΜ
ΑΙΖΟΕΙΟ | ΑΙΖΟΕΙΟ | grc | diplomatic | docs/texts/xml/caes0077.xml|<p><gap reason="illegible" quantity="2" unit="character">ΑΙΖΟΕΙΟ
Ἰοῦλις | Ἰοῦλις | grc | transcription | docs/texts/xml/caes0078.xml|<p>Ἰοῦλις
εὐξάμ | εὐξάμ | grc | transcription | docs/texts/xml/caes0078.xml|<p>εὐξάμ
ε | ε | grc | transcription | docs/texts/xml/caes0078.xml|<p>ε
νος | νος | grc | transcription | docs/texts/xml/caes0078.xml|<p><lb>νος
ἐπο | ἐπο | grc | transcription | docs/texts/xml/caes0078.xml|<p>ἐπο
ίησε | ίησε | grc | transcription | docs/texts/xml/caes0078.xml|<p><lb>ίησε
πό | πό | grc | transcription | docs/texts/xml/caes0078.xml|<p>πό
δ | δ | grc | transcription | docs/texts/xml/caes0078.xml|<p><lb>δ
ας | ας | grc | transcription | docs/texts/xml/caes0078.xml|<p><supplied reason="undefined">ας
Ioulis | Ioulis | grc-transl | translation | docs/texts/xml/caes0078.xml|<p><persName lang="grc " ref="persons.xml#caes0078p01">Ioulis
donatedfeet | donatedfeet | grc-transl | translation | docs/texts/xml/caes0078.xml|<p>donated...feet
of | of | grc-transl | translation | docs/texts/xml/caes0078.xml|<p>(of
mosaic | mosaic | grc-transl | translation | docs/texts/xml/caes0078.xml|<p>mosaic
pavement | pavement | grc-transl | translation | docs/texts/xml/caes0078.xml|<p>pavement)
in | in | grc-transl | translation | docs/texts/xml/caes0078.xml|<p>in
fulfillment | fulfillment | grc-transl | translation | docs/texts/xml/caes0078.xml|<p>fulfillment
of | of | grc-transl | translation | docs/texts/xml/caes0078.xml|<p>of
a | a | grc-transl | translation | docs/texts/xml/caes0078.xml|<p>a
vow | vow | grc-transl | translation | docs/texts/xml/caes0078.xml|<p>vow.
βηρύλλος | βηρύλλος | grc | transcription | docs/texts/xml/caes0079.xml|<p>βηρύλλος
ἀρχισ | ἀρχισ | grc | transcription | docs/texts/xml/caes0079.xml|<p><choice><abbr>ἀρχισ
ἀρχισυνάγωγος | ἀρχισυνάγωγος | grc | transcription | docs/texts/xml/caes0079.xml|<p><choice><abbr>ἀρχισυνάγωγος
καὶ | καὶ | grc | transcription | docs/texts/xml/caes0079.xml|<p><choice><lb>καὶ
φροντιστὴςὑὸς | φροντιστὴςὑὸς | grc | transcription | docs/texts/xml/caes0079.xml|<p>φροντιστὴςὑὸς
Ἰούτου | Ἰούτου | grc | transcription | docs/texts/xml/caes0079.xml|<p>Ἰούτου
ἐποί­ησε | ἐποί­ησε | grc | transcription | docs/texts/xml/caes0079.xml|<p>ἐποί­ησε
τὴν | τὴν | grc | transcription | docs/texts/xml/caes0079.xml|<p>τὴν
ψηφο­θεσίαν | ψηφο­θεσίαν | grc | transcription | docs/texts/xml/caes0079.xml|<p>ψηφο­θεσίαν
τοῦ | ὁ | grc | transcription | docs/texts/xml/caes0079.xml|<p>τοῦ
τρι­κλίνου | τρι­κλίνου | grc | transcription | docs/texts/xml/caes0079.xml|<p>τρι­κλίνου
τῷ | ὁ | grc | transcription | docs/texts/xml/caes0079.xml|<p>τῷ
ἰδίῳ | ἰδίῳ | grc | transcription | docs/texts/xml/caes0079.xml|<p>ἰδίῳ.
Beryllos | Beryllos | grc-transl | translation | docs/texts/xml/caes0079.xml|<p>Beryllos
son | son | grc-transl | translation | docs/texts/xml/caes0079.xml|<p><rs type="family">son
of | of | grc-transl | translation | docs/texts/xml/caes0079.xml|<p>of
Iouda | Iouda | grc-transl | translation | docs/texts/xml/caes0079.xml|<p><persName lang="grc " ref="persons.xml#caes0079p02">Iouda
the | the | grc-transl | translation | docs/texts/xml/caes0079.xml|<p>the
head | head | grc-transl | translation | docs/texts/xml/caes0079.xml|<p><rs type="religTitle">head
of | of | grc-transl | translation | docs/texts/xml/caes0079.xml|<p><rs type="religTitle">of
the | the | grc-transl | translation | docs/texts/xml/caes0079.xml|<p><rs type="religTitle">the
synagogue | synagogue | grc-transl | translation | docs/texts/xml/caes0079.xml|<p><rs type="religTitle">synagogue
and | and | grc-transl | translation | docs/texts/xml/caes0079.xml|<p>and
curator | curator | grc-transl | translation | docs/texts/xml/caes0079.xml|<p><rs type="religTitle">curator
donated | donated | grc-transl | translation | docs/texts/xml/caes0079.xml|<p>donated
the | the | grc-transl | translation | docs/texts/xml/caes0079.xml|<p>the
tessellated | tessellated | grc-transl | translation | docs/texts/xml/caes0079.xml|<p>tessellated
pavement | pavement | grc-transl | translation | docs/texts/xml/caes0079.xml|<p>pavement
of | of | grc-transl | translation | docs/texts/xml/caes0079.xml|<p>of
the | the | grc-transl | translation | docs/texts/xml/caes0079.xml|<p>the
triclinium | triclinium | grc-transl | translation | docs/texts/xml/caes0079.xml|<p>triclinium
at | at | grc-transl | translation | docs/texts/xml/caes0079.xml|<p>at
his | his | grc-transl | translation | docs/texts/xml/caes0079.xml|<p>his
own | own | grc-transl | translation | docs/texts/xml/caes0079.xml|<p>own
cost | cost | grc-transl | translation | docs/texts/xml/caes0079.xml|<p>cost.
Κύριος | Κύριος | grc | transcription | docs/texts/xml/caes0080.xml|<p>Κύριος
βοηθός | βοηθός | grc | transcription | docs/texts/xml/caes0080.xml|<p><expan>βοηθός
προσ | προσ | grc | transcription | docs/texts/xml/caes0080.xml|<p><expan><gap reason="illegible" quantity="1" unit="character">προσ
φορὰ | φορὰ | grc | transcription | docs/texts/xml/caes0080.xml|<p>φορὰ
τοῦ | ὁ | grc | transcription | docs/texts/xml/caes0080.xml|<p><expan>τοῦ
λα | λα | grc | transcription | docs/texts/xml/caes0080.xml|<p>λα
οῦ | οῦ | grc | transcription | docs/texts/xml/caes0080.xml|<p>οῦ
ἐπὴ | ἐπὴ | grc | transcription | docs/texts/xml/caes0080.xml|<p>ἐπὴ
Μ | Μ | grc | transcription | docs/texts/xml/caes0080.xml|<p>Μ
αρουθᾶ | αρουθᾶ | grc | transcription | docs/texts/xml/caes0080.xml|<p>αρουθᾶ.
May | May | grc-transl | translation | docs/texts/xml/caes0080.xml|<p>May
the | the | grc-transl | translation | docs/texts/xml/caes0080.xml|<p>the
Lord | Lord | grc-transl | translation | docs/texts/xml/caes0080.xml|<p>Lord
be | be | grc-transl | translation | docs/texts/xml/caes0080.xml|<p>be
our | our | grc-transl | translation | docs/texts/xml/caes0080.xml|<p>our
helper | helper | grc-transl | translation | docs/texts/xml/caes0080.xml|<p>helper.
An | An | grc-transl | translation | docs/texts/xml/caes0080.xml|<p>An
offering | offering | grc-transl | translation | docs/texts/xml/caes0080.xml|<p>offering
of | of | grc-transl | translation | docs/texts/xml/caes0080.xml|<p>of
the | the | grc-transl | translation | docs/texts/xml/caes0080.xml|<p>the
congregation | congregation | grc-transl | translation | docs/texts/xml/caes0080.xml|<p>congregation
under | under | grc-transl | translation | docs/texts/xml/caes0080.xml|<p>under
Marouthas | Marouthas | grc-transl | translation | docs/texts/xml/caes0080.xml|<p>Marouthas.
ΕΙΥΠΟΜΕ | ΕΙΥΠΟΜΕ | grc | diplomatic | docs/texts/xml/caes0082.xml|<p><gap reason="illegible" quantity="2" unit="character">ΕΙΥΠΟΜΕ
Α | Α | grc | diplomatic | docs/texts/xml/caes0082.xml|<p><supplied reason="undefined">Α
ΟΝΤΑΙΣ | ΟΝΤΑΙΣ | grc | diplomatic | docs/texts/xml/caes0082.xml|<p><supplied reason="undefined">ΟΝΤΑΙΣ
ΛΛΑΞΟΥΣΙΝ | ΛΛΑΞΟΥΣΙΝ | grc | diplomatic | docs/texts/xml/caes0082.xml|<p><gap reason="illegible" quantity="2" unit="character">ΛΛΑΞΟΥΣΙΝ
Ν | Ν | grc | diplomatic | docs/texts/xml/caes0082.xml|<p><gap reason="illegible" quantity="3" unit="character">Ν
ΦΟΡΑ | ΦΟΡΑ | grc | diplomatic | docs/texts/xml/caes0082.xml|<p><gap reason="illegible" quantity="2" unit="character">ΦΟΡΑ
ΠΟΔΑΣ | ΠΟΔΑΣ | grc | diplomatic | docs/texts/xml/caes0082.xml|<p>ΠΟΔΑΣ
ΛΙ | ΛΙ | grc | diplomatic | docs/texts/xml/caes0082.xml|<p><lb><gap reason="illegible" quantity="9" unit="character">ΛΙ
προσφορὰ | προσφορὰ | grc | transcription | docs/texts/xml/caes0083.xml|<p><expan>προσφορὰ
Θεωδώροε | Θεωδώροε | grc | transcription | docs/texts/xml/caes0083.xml|<p>Θεωδώροε
υἱοῦ | υἱός | grc | transcription | docs/texts/xml/caes0083.xml|<p>υἱοῦ
Ὀλύμπου | Ὀλύμπου | grc | transcription | docs/texts/xml/caes0083.xml|<p>Ὀλύμπου
ὑπὲρ | ὑπὲρ | grc | transcription | docs/texts/xml/caes0083.xml|<p><lb>ὑπὲρ
σωτερίας | σωτερίας | grc | transcription | docs/texts/xml/caes0083.xml|<p>σωτερίας
Ματρώνας | Ματρώνας | grc | transcription | docs/texts/xml/caes0083.xml|<p>Ματρώνας
θυγατρός | θυγατρός | grc | transcription | docs/texts/xml/caes0083.xml|<p>θυγατρός.
The | The | grc-transl | translation | docs/texts/xml/caes0083.xml|<p>The
offering | offering | grc-transl | translation | docs/texts/xml/caes0083.xml|<p>offering
of | of | grc-transl | translation | docs/texts/xml/caes0083.xml|<p>of
Theodoros | Theodoros | grc-transl | translation | docs/texts/xml/caes0083.xml|<p><persName lang="grc " ref="persons.xml#caes0083p01">Theodoros
son | son | grc-transl | translation | docs/texts/xml/caes0083.xml|<p><rs type="family">son
of | of | grc-transl | translation | docs/texts/xml/caes0083.xml|<p>of
Olympos | Olympos | grc-transl | translation | docs/texts/xml/caes0083.xml|<p><persName lang="grc " ref="persons.xml#caes0083p02">Olympos
for | for | grc-transl | translation | docs/texts/xml/caes0083.xml|<p>for
the | the | grc-transl | translation | docs/texts/xml/caes0083.xml|<p>the
deliverance | deliverance | grc-transl | translation | docs/texts/xml/caes0083.xml|<p>deliverance
of | of | grc-transl | translation | docs/texts/xml/caes0083.xml|<p>of
his | his | grc-transl | translation | docs/texts/xml/caes0083.xml|<p>his
daughter | daughter | grc-transl | translation | docs/texts/xml/caes0083.xml|<p><rs type="family">daughter
Matrona | Matrona | grc-transl | translation | docs/texts/xml/caes0083.xml|<p>Matrona.
εὐτυχῶς | εὐτυχής | grc | transcription | docs/texts/xml/caes0085.xml|<p>εὐτυχῶς
εἴσελθε | εἰσέρχομαι | grc | transcription | docs/texts/xml/caes0085.xml|<p>εἴσελθε
χαίρων | χαίρων | grc | transcription | docs/texts/xml/caes0085.xml|<p>χαίρων.
Enter | Enter | grc-transl | translation | docs/texts/xml/caes0085.xml|<p>Enter
rejoicing | rejoicing | grc-transl | translation | docs/texts/xml/caes0085.xml|<p>rejoicing
with | with | grc-transl | translation | docs/texts/xml/caes0085.xml|<p>with
good | good | grc-transl | translation | docs/texts/xml/caes0085.xml|<p>good
fortune! | fortune! | grc-transl | translation | docs/texts/xml/caes0085.xml|<p>fortune!
εὐτθχῶς | εὐτθχῶς | grc | transcription | docs/texts/xml/caes0086.xml|<p><gap reason="illegible" quantity="1" unit="characters">εὐτθχῶς
Εὐγ | Εὐγ | grc | transcription | docs/texts/xml/caes0086.xml|<p>Εὐγ
ὁ | ὁ | grc | transcription | docs/texts/xml/caes0086.xml|<p><lb><gap reason="illegible" quantity="4" unit="character"><unclear>ὁ
κτίστνς | κτίστνς | grc | transcription | docs/texts/xml/caes0086.xml|<p>κτίστνς
εἰρήνῃ | εἰρήνῃ | grc | transcription | docs/texts/xml/caes0087.xml|<p>εἰρήνῃ
ἡ | ὁ | grc | transcription | docs/texts/xml/caes0087.xml|<p>ἡ
εἴσοδός | εἴσοδός | grc | transcription | docs/texts/xml/caes0087.xml|<p>εἴσοδός
σου | σύ | grc | transcription | docs/texts/xml/caes0087.xml|<p>σου
καὶ | καὶ | grc | transcription | docs/texts/xml/caes0087.xml|<p><lb>καὶ
ἡ | ὁ | grc | transcription | docs/texts/xml/caes0087.xml|<p>ἡ
ἔξοδός | ἔξοδός | grc | transcription | docs/texts/xml/caes0087.xml|<p>ἔξοδός
σου | σύ | grc | transcription | docs/texts/xml/caes0087.xml|<p>σου.
May | May | grc-transl | translation | docs/texts/xml/caes0087.xml|<p>May
your | your | grc-transl | translation | docs/texts/xml/caes0087.xml|<p>your
coming | coming | grc-transl | translation | docs/texts/xml/caes0087.xml|<p>coming
in | in | grc-transl | translation | docs/texts/xml/caes0087.xml|<p>in
and | and | grc-transl | translation | docs/texts/xml/caes0087.xml|<p>and
your | your | grc-transl | translation | docs/texts/xml/caes0087.xml|<p>your
going | going | grc-transl | translation | docs/texts/xml/caes0087.xml|<p>going
out | out | grc-transl | translation | docs/texts/xml/caes0087.xml|<p>out
be | be | grc-transl | translation | docs/texts/xml/caes0087.xml|<p>be
in | in | grc-transl | translation | docs/texts/xml/caes0087.xml|<p>in
peace | peace | grc-transl | translation | docs/texts/xml/caes0087.xml|<p>peace.
θέλεις | θέλεις | grc | transcription | docs/texts/xml/caes0088.xml|<p>θέλεις
μὴ | μὴ | grc | transcription | docs/texts/xml/caes0088.xml|<p>μὴ
φοβῖσθαι | φοβῖσθαι | grc | transcription | docs/texts/xml/caes0088.xml|<p>φοβῖσθαι
τὴν | τὴν | grc | transcription | docs/texts/xml/caes0088.xml|<p>τὴν
ἐξουσίαν | ἐξουσίαν | grc | transcription | docs/texts/xml/caes0088.xml|<p>ἐξουσίαν;
τὸ | τὸ | grc | transcription | docs/texts/xml/caes0088.xml|<p>τὸ
